GAME_DATE_EST,GAME_ID,GAME_STATUS_TEXT,HOME_TEAM,VISITOR_TEAM,SEASON,PTS_home,FG_PCT_home,FT_PCT_home,FG3_PCT_home,AST_home,REB_home,PTS_away,FG_PCT_away,FT_PCT_away,FG3_PCT_away,AST_away,REB_away
12/11/2012,21200306,Final,Pistons,Nuggets,2012,94,0.42,0.677,0.385,18,51,101,0.463,0.618,0.353,22,37
12/11/2012,21200307,Final,Pelicans,Wizards,2012,70,0.325,0.636,0.25,14,54,77,0.329,0.783,0.263,14,49
12/11/2012,21200308,Final,Bulls,Clippers,2012,89,0.402,0.75,0.5,26,50,94,0.463,0.696,0.364,19,42
12/10/2012,21200298,Final,76ers,Pistons,2012,104,0.537,0.522,0.364,23,45,97,0.395,0.848,0.278,18,40
12/10/2012,21200299,Final,Hornets,Warriors,2012,96,0.373,0.781,0.346,21,39,104,0.452,0.87,0.4,28,46
12/10/2012,21200300,Final,Heat,Hawks,2012,101,0.582,0.636,0.429,23,32,92,0.427,0.95,0.321,16,32
12/10/2012,21200301,Final,Rockets,Spurs,2012,126,0.423,0.778,0.533,24,40,134,0.522,0.923,0.467,31,49
12/10/2012,21200302,Final,Mavericks,Kings,2012,119,0.552,0.762,0.35,26,38,96,0.44,0.625,0.444,22,43
12/10/2012,21200303,Final,Trail Blazers,Raptors,2012,92,0.404,0.909,0,16,48,74,0.351,0.905,0.143,13,45
12/9/2012,21200292,Final,Clippers,Raptors,2012,102,0.456,0.706,0.316,21,45,83,0.39,0.765,0.385,22,39
12/9/2012,21200293,Final,Nets,Bucks,2012,88,0.405,0.739,0.28,22,44,97,0.465,0.8,0.438,21,33
12/9/2012,21200294,Final,Thunder,Pacers,2012,104,0.487,0.833,0.263,16,40,93,0.463,0.846,0.353,13,34
12/9/2012,21200295,Final,Knicks,Nuggets,2012,112,0.43,0.703,0.4,20,39,106,0.556,0.724,0.294,18,40
12/9/2012,21200296,Final,Suns,Magic,2012,90,0.462,0.722,0.25,22,29,98,0.519,0.722,0.333,31,44
12/9/2012,21200297,Final,Lakers,Jazz,2012,110,0.471,0.833,0.536,29,39,117,0.542,0.778,0.333,26,40
12/8/2012,21200282,Final,Clippers,Suns,2012,117,0.516,0.583,0.304,30,41,99,0.462,0.9,0.375,24,37
12/8/2012,21200283,Final,Wizards,Warriors,2012,97,0.425,0.609,0.36,23,37,101,0.432,0.815,0.409,22,57
12/8/2012,21200284,Final,Hornets,Spurs,2012,102,0.468,0.71,0.4,18,30,132,0.556,0.867,0.559,38,45
12/8/2012,21200285,Final,Celtics,76ers,2012,92,0.533,0.667,0.286,25,32,79,0.392,0.813,0.235,16,36
12/8/2012,21200286,Final,Heat,Pelicans,2012,106,0.58,0.792,0.636,23,33,90,0.449,0.923,0.444,16,34
12/8/2012,21200287,Final,Cavaliers,Pistons,2012,97,0.429,0.765,0.222,19,46,104,0.467,0.758,0.6,17,35
12/8/2012,21200288,Final,Bulls,Knicks,2012,93,0.436,1,0.538,18,47,85,0.321,0.821,0.348,14,40
12/8/2012,21200289,Final,Grizzlies,Hawks,2012,83,0.429,0.611,0.375,15,40,93,0.442,0.72,0.412,20,44
12/8/2012,21200290,Final,Rockets,Mavericks,2012,109,0.486,0.711,0.343,28,37,116,0.473,0.8,0.417,24,40
12/8/2012,21200291,Final,Trail Blazers,Kings,2012,80,0.387,0.778,0.381,16,47,99,0.419,0.818,0.474,22,44
12/7/2012,21200270,Final,76ers,Celtics,2012,95,0.374,0.731,0.182,19,54,94,0.432,0.72,0.273,24,53
12/7/2012,21200271,Final,Pacers,Nuggets,2012,89,0.447,0.611,0.435,27,42,92,0.442,0.65,0.176,24,37
12/7/2012,21200272,Final,Nets,Warriors,2012,102,0.425,0.739,0.333,23,44,109,0.511,0.8,0.474,24,47
12/7/2012,21200273,Final,Hawks,Wizards,2012,104,0.482,0.632,0.385,23,47,95,0.456,0.8,0.438,22,32
12/7/2012,21200274,Final,Pistons,Bulls,2012,104,0.514,0.774,0.571,14,28,108,0.524,0.81,0.357,23,41
12/7/2012,21200275,Final,Pelicans,Grizzlies,2012,89,0.48,0.75,0.5,22,29,96,0.5,0.727,0.471,23,46
12/7/2012,21200276,Final,Timberwolves,Cavaliers,2012,91,0.429,0.771,0.211,18,53,73,0.345,0.667,0.292,15,41
12/7/2012,21200277,Final,Bucks,Hornets,2012,108,0.404,0.813,0.429,20,59,93,0.444,0.563,0.231,18,45
12/7/2012,21200278,Final,Spurs,Rockets,2012,114,0.552,0.923,0.3,33,50,92,0.389,0.875,0.333,23,37
12/7/2012,21200279,Final,Jazz,Raptors,2012,131,0.495,0.8,0.565,31,51,99,0.402,0.839,0.292,13,41
12/7/2012,21200280,Final,Thunder,Lakers,2012,114,0.488,0.821,0.529,22,36,108,0.429,0.806,0.393,17,45
12/7/2012,21200281,Final,Kings,Magic,2012,91,0.405,0.821,0.19,20,51,82,0.375,0.857,0.267,17,40
12/6/2012,21200268,Final,Heat,Knicks,2012,92,0.421,0.786,0.375,17,43,112,0.451,0.632,0.409,20,46
12/6/2012,21200269,Final,Suns,Mavericks,2012,94,0.4,0.72,0.381,19,42,97,0.474,0.792,0.333,15,44
12/5/2012,21200257,Final,Hornets,Knicks,2012,98,0.47,0.867,0.438,26,50,100,0.424,0.692,0.317,23,36
12/5/2012,21200258,Final,Pacers,Trail Blazers,2012,99,0.45,0.947,0.346,20,46,92,0.43,0.818,0.273,18,37
12/5/2012,21200259,Final,Celtics,Timberwolves,2012,104,0.526,0.692,0.235,24,45,94,0.44,0.467,0.316,19,41
12/5/2012,21200261,Final,Pistons,Warriors,2012,97,0.443,0.677,0.286,22,44,104,0.453,0.794,0.375,24,35
12/5/2012,21200260,Final,Hawks,Nuggets,2012,108,0.442,0.842,0.364,24,47,104,0.481,0.84,0.412,24,40
12/5/2012,21200262,Final,Cavaliers,Bulls,2012,85,0.365,0.72,0.313,15,41,95,0.472,0.852,0.267,22,45
12/5/2012,21200263,Final,Pelicans,Lakers,2012,87,0.412,0.556,0.368,22,46,103,0.463,0.727,0.464,24,46
12/5/2012,21200264,Final,Spurs,Bucks,2012,110,0.471,0.857,0.286,27,53,99,0.417,0.828,0.417,24,36
12/5/2012,21200265,Final,Jazz,Magic,2012,87,0.416,0.815,0.1,17,38,81,0.442,0.706,0.067,15,46
12/5/2012,21200266,Final,Kings,Raptors,2012,107,0.463,0.735,0.4,18,47,100,0.407,0.857,0.261,25,40
12/5/2012,21200267,Final,Clippers,Mavericks,2012,112,0.5,0.762,0.3,30,49,90,0.405,0.895,0.263,20,41
12/4/2012,21200251,Final,76ers,Timberwolves,2012,88,0.422,0.565,0.25,24,40,105,0.532,0.588,0.52,28,47
12/4/2012,21200252,Final,Wizards,Heat,2012,105,0.481,0.759,0.368,31,44,101,0.461,0.688,0.286,27,43
12/4/2012,21200253,Final,Nets,Thunder,2012,111,0.429,0.826,0.412,22,40,117,0.606,0.882,0.5,22,33
12/4/2012,21200254,Final,Bulls,Pacers,2012,76,0.384,0.8,0.333,18,46,80,0.363,0.741,0.2,17,46
12/4/2012,21200255,Final,Grizzlies,Suns,2012,108,0.471,0.774,0.211,13,50,98,0.463,0.727,0.429,22,32
12/4/2012,21200256,Final,Rockets,Lakers,2012,107,0.376,0.774,0.206,22,50,105,0.458,0.647,0.333,16,53
12/3/2012,21200245,Final,Hornets,Trail Blazers,2012,112,0.466,0.773,0.481,28,41,118,0.467,0.769,0.343,28,48
12/3/2012,21200246,Final,Pistons,Cavaliers,2012,89,0.429,0.684,0.222,21,49,79,0.337,0.706,0.15,19,53
12/3/2012,21200247,Final,Pelicans,Bucks,2012,102,0.524,1,0.417,29,37,81,0.382,0.652,0.421,20,40
12/3/2012,21200248,Final,Nuggets,Raptors,2012,113,0.471,0.628,0.4,25,53,110,0.488,0.895,0.321,19,37
12/3/2012,21200249,Final,Jazz,Clippers,2012,104,0.568,0.733,0.45,25,41,105,0.472,0.708,0.19,19,36
12/3/2012,21200250,Final,Warriors,Magic,2012,94,0.457,0.722,0.412,23,43,102,0.435,0.875,0.348,29,43
12/2/2012,21200243,Final,Knicks,Suns,2012,106,0.444,0.824,0.414,21,43,99,0.488,0.684,0.348,21,45
12/2/2012,21200244,Final,Lakers,Magic,2012,103,0.419,0.641,0.353,20,46,113,0.5,0.95,0.348,34,44
12/1/2012,21200233,Final,Heat,Nets,2012,102,0.513,0.789,0.35,20,35,89,0.44,0.63,0.214,20,38
12/1/2012,21200234,Final,Cavaliers,Trail Blazers,2012,117,0.434,0.818,0.371,32,48,118,0.489,0.81,0.36,25,41
12/1/2012,21200235,Final,Bulls,76ers,2012,93,0.469,0.619,0.571,28,50,88,0.439,0.722,0.25,17,37
12/1/2012,21200236,Final,Pelicans,Thunder,2012,79,0.37,0.722,0.25,18,43,100,0.506,0.765,0.438,21,45
12/1/2012,21200237,Final,Rockets,Jazz,2012,124,0.554,0.808,0.5,26,38,116,0.511,0.818,0.55,25,38
12/1/2012,21200238,Final,Bucks,Celtics,2012,91,0.456,0.75,0.308,24,42,88,0.415,0.824,0.316,26,43
12/1/2012,21200239,Final,Spurs,Grizzlies,2012,99,0.416,0.75,0.241,21,48,95,0.364,0.864,0.267,25,52
12/1/2012,21200240,Final,Mavericks,Pistons,2012,92,0.409,0.625,0.44,28,49,77,0.341,0.778,0.238,16,52
12/1/2012,21200241,Final,Clippers,Kings,2012,116,0.547,0.625,0.5,27,41,81,0.382,0.778,0.391,23,40
12/1/2012,21200242,Final,Warriors,Pacers,2012,103,0.475,0.947,0.45,22,41,92,0.459,0.8,0.364,20,36
11/30/2012,21200222,Final,Raptors,Suns,2012,101,0.481,0.682,0.571,24,41,97,0.481,0.895,0.375,28,34
11/30/2012,21200223,Final,Hornets,76ers,2012,98,0.47,0.667,0.471,25,41,104,0.512,0.8,0.471,26,39
11/30/2012,21200224,Final,Magic,Nets,2012,86,0.449,0.789,0.091,20,36,98,0.458,0.846,0.55,22,41
11/30/2012,21200225,Final,Celtics,Trail Blazers,2012,96,0.493,0.9,0.375,20,36,78,0.348,0.73,0.2,12,37
11/30/2012,21200226,Final,Knicks,Wizards,2012,108,0.531,0.667,0.414,24,32,87,0.449,0.571,0.278,11,42
11/30/2012,21200227,Final,Hawks,Cavaliers,2012,111,0.487,0.719,0.6,25,28,113,0.482,0.955,0.435,21,49
11/30/2012,21200228,Final,Grizzlies,Pistons,2012,90,0.4,0.857,0.333,20,39,78,0.403,0.8,0.25,15,46
11/30/2012,21200229,Final,Thunder,Jazz,2012,106,0.52,0.727,0.444,21,47,94,0.413,0.917,0.304,24,40
11/30/2012,21200230,Final,Timberwolves,Bucks,2012,95,0.391,0.704,0.421,15,56,85,0.366,0.75,0.278,14,47
11/30/2012,21200231,Final,Kings,Pacers,2012,92,0.427,0.88,0.353,15,42,97,0.435,0.737,0.346,27,41
11/30/2012,21200232,Final,Lakers,Nuggets,2012,122,0.54,0.647,0.515,33,46,103,0.465,0.682,0.333,22,38
11/29/2012,21200220,Final,Heat,Spurs,2012,105,0.488,0.842,0.385,22,37,100,0.45,0.75,0.333,22,45
11/29/2012,21200221,Final,Warriors,Nuggets,2012,106,0.512,0.769,0.444,29,43,105,0.452,0.792,0.476,25,40
11/28/2012,21200209,Final,Wizards,Trail Blazers,2012,84,0.437,0.895,0.417,18,42,82,0.349,0.667,0.323,14,45
11/28/2012,21200210,Final,Magic,Spurs,2012,89,0.432,0.625,0.133,16,46,110,0.524,0.733,0.44,26,39
11/28/2012,21200211,Final,Celtics,Nets,2012,83,0.427,0.75,0.143,14,40,95,0.402,0.655,0.417,21,50
11/28/2012,21200212,Final,Hawks,Hornets,2012,94,0.4,0.667,0.375,28,44,91,0.395,0.826,0.5,18,45
11/28/2012,21200213,Final,Pistons,Suns,2012,117,0.526,0.714,0.75,28,43,77,0.341,0.75,0.286,11,39
11/28/2012,21200214,Final,Bulls,Mavericks,2012,101,0.493,0.818,0.6,24,44,78,0.346,0.9,0.222,18,30
11/28/2012,21200215,Final,Bucks,Knicks,2012,88,0.458,0.81,0.385,24,36,102,0.479,0.84,0.524,18,38
11/28/2012,21200216,Final,Grizzlies,Raptors,2012,103,0.475,0.679,0.444,28,46,82,0.392,0.792,0.294,11,33
11/28/2012,21200217,Final,Pelicans,Jazz,2012,84,0.425,0.81,0.238,15,38,96,0.492,0.737,0.545,24,39
11/28/2012,21200218,Final,Thunder,Rockets,2012,120,0.54,0.773,0.409,26,46,98,0.414,0.6,0.381,20,38
11/28/2012,21200219,Final,Clippers,Timberwolves,2012,101,0.457,0.885,0.211,28,35,95,0.378,0.771,0.273,18,52
11/27/2012,21200204,Final,76ers,Mavericks,2012,100,0.467,0.75,0.429,22,40,98,0.457,0.864,0.263,23,37
11/27/2012,21200205,Final,Cavaliers,Suns,2012,78,0.357,0.727,0.133,21,45,91,0.468,0.611,0.353,22,39
11/27/2012,21200206,Final,Rockets,Raptors,2012,117,0.53,0.762,0.5,30,45,101,0.488,0.75,0.348,25,39
11/27/2012,21200207,Final,Kings,Timberwolves,2012,89,0.44,0.643,0.353,21,36,97,0.458,0.833,0.273,25,51
11/27/2012,21200208,Final,Lakers,Pacers,2012,77,0.316,0.535,0.214,13,56,79,0.367,0.63,0.211,17,50
11/26/2012,21200013,Final,Nets,Knicks,2012,96,0.407,0.684,0.321,23,50,89,0.388,0.708,0.286,14,50
11/26/2012,21200197,Final,Wizards,Spurs,2012,92,0.411,0.824,0.286,14,40,118,0.563,0.75,0.565,32,43
11/26/2012,21200198,Final,Pistons,Trail Blazers,2012,108,0.525,0.682,0.6,26,47,101,0.424,0.742,0.316,23,42
11/26/2012,21200199,Final,Bulls,Bucks,2012,92,0.438,0.895,0.455,21,40,93,0.459,0.632,0.2,23,36
11/26/2012,21200200,Final,Grizzlies,Cavaliers,2012,84,0.465,0.778,0.364,16,33,78,0.408,0.8,0.25,12,41
11/26/2012,21200201,Final,Thunder,Hornets,2012,114,0.513,0.913,0.481,31,54,69,0.291,0.773,0.273,12,37
11/26/2012,21200202,Final,Jazz,Nuggets,2012,105,0.462,0.735,0.364,19,31,103,0.548,0.563,0.357,22,38
11/26/2012,21200203,Final,Clippers,Pelicans,2012,98,0.468,0.545,0.486,26,32,105,0.507,0.783,0.6,23,36
11/25/2012,21200191,Final,Raptors,Spurs,2012,106,0.364,0.833,0.25,21,61,111,0.427,0.789,0.296,25,52
11/25/2012,21200192,Final,Knicks,Pistons,2012,121,0.481,0.903,0.515,24,37,100,0.474,0.773,0.45,20,38
11/25/2012,21200193,Final,Nets,Trail Blazers,2012,98,0.424,0.714,0.294,26,48,85,0.436,0.769,0.412,22,34
11/25/2012,21200194,Final,76ers,Suns,2012,104,0.481,0.739,0.474,23,33,101,0.47,0.95,0.364,24,41
11/25/2012,21200195,Final,Magic,Celtics,2012,110,0.456,0.895,0.423,20,42,116,0.448,0.789,0.389,26,51
11/25/2012,21200196,Final,Nuggets,Pelicans,2012,102,0.533,0.81,0.385,27,41,84,0.388,0.6,0.462,23,40
11/24/2012,21200183,Final,76ers,Thunder,2012,109,0.495,0.706,0.35,31,43,116,0.443,0.865,0.286,21,42
11/24/2012,21200184,Final,Wizards,Hornets,2012,106,0.366,0.821,0.222,21,53,108,0.41,0.778,0.429,20,40
11/24/2012,21200185,Final,Hawks,Clippers,2012,104,0.507,0.808,0.412,26,39,93,0.427,0.84,0.421,19,37
11/24/2012,21200186,Final,Heat,Cavaliers,2012,110,0.522,0.784,0.474,21,39,108,0.443,0.727,0.452,21,32
11/24/2012,21200187,Final,Mavericks,Lakers,2012,89,0.37,0.55,0.357,22,39,115,0.488,0.676,0.545,21,61
11/24/2012,21200188,Final,Bucks,Bulls,2012,86,0.432,0.7,0.176,20,40,93,0.39,0.962,0.25,17,54
11/24/2012,21200189,Final,Kings,Jazz,2012,108,0.541,0.688,0.375,19,37,97,0.405,0.733,0.44,23,38
11/24/2012,21200190,Final,Warriors,Timberwolves,2012,96,0.423,0.828,0.286,18,48,85,0.384,0.737,0.185,25,39
11/23/2012,21200171,Final,Hornets,Hawks,2012,91,0.373,0.808,0.364,17,36,101,0.538,0.429,0.5,29,41
11/23/2012,21200172,Final,Magic,Cavaliers,2012,108,0.5,0.85,0.524,21,36,104,0.425,0.733,0.308,19,38
11/23/2012,21200173,Final,Celtics,Thunder,2012,108,0.488,0.875,0.529,28,36,100,0.468,0.833,0.25,22,40
11/23/2012,21200174,Final,Nets,Clippers,2012,86,0.466,0.684,0.385,19,35,76,0.403,0.636,0.235,15,45
11/23/2012,21200175,Final,Pistons,Raptors,2012,91,0.462,0.577,0.308,17,46,90,0.41,0.8,0.333,20,37
11/23/2012,21200176,Final,Pacers,Spurs,2012,97,0.413,0.667,0.438,27,49,104,0.494,0.909,0.118,19,37
11/23/2012,21200177,Final,Grizzlies,Lakers,2012,106,0.507,0.8,0.545,23,39,98,0.446,0.833,0.444,19,28
11/23/2012,21200178,Final,Rockets,Knicks,2012,131,0.517,0.893,0.56,22,49,103,0.43,0.857,0.436,22,30
11/23/2012,21200179,Final,Nuggets,Warriors,2012,102,0.476,0.567,0.263,21,39,91,0.438,0.778,0.412,22,45
11/23/2012,21200180,Final,Jazz,Kings,2012,104,0.434,0.879,0.2,27,43,102,0.5,0.75,0.588,21,31
11/23/2012,21200181,Final,Suns,Pelicans,2012,111,0.489,0.632,0.44,28,35,108,0.513,0.833,0.5,27,41
11/23/2012,21200182,Final,Trail Blazers,Timberwolves,2012,103,0.538,0.444,0.44,24,33,95,0.41,0.757,0.167,15,47
11/21/2012,21200157,Final,Hornets,Raptors,2012,98,0.419,0.821,0.158,21,37,97,0.463,0.7,0.391,23,36
11/21/2012,21200158,Final,Magic,Pistons,2012,90,0.434,0.722,0.25,24,53,74,0.329,0.682,0.176,15,48
11/21/2012,21200159,Final,Cavaliers,76ers,2012,92,0.407,0.643,0.565,17,55,83,0.36,0.773,0.235,18,39
11/21/2012,21200160,Final,Pacers,Pelicans,2012,115,0.435,0.714,0.556,26,49,107,0.424,0.852,0.6,17,48
11/21/2012,21200161,Final,Celtics,Spurs,2012,100,0.532,0.882,0.375,21,25,112,0.584,0.737,0.5,26,41
11/21/2012,21200162,Final,Hawks,Wizards,2012,101,0.435,0.571,0.36,30,37,100,0.427,0.708,0.35,20,58
11/21/2012,21200163,Final,Heat,Bucks,2012,113,0.477,0.697,0.444,25,54,106,0.422,0.75,0.172,18,47
11/21/2012,21200164,Final,Thunder,Clippers,2012,117,0.456,0.872,0.478,20,44,111,0.43,0.727,0.35,19,45
11/21/2012,21200165,Final,Rockets,Bulls,2012,93,0.432,0.71,0.368,15,45,89,0.4,0.579,0.125,20,48
11/21/2012,21200166,Final,Timberwolves,Nuggets,2012,94,0.382,0.64,0.357,19,45,101,0.443,0.846,0.429,16,49
11/21/2012,21200167,Final,Mavericks,Knicks,2012,114,0.494,0.81,0.448,22,42,111,0.506,0.818,0.484,25,37
11/21/2012,21200168,Final,Suns,Trail Blazers,2012,114,0.597,0.833,0.412,22,35,87,0.403,0.769,0.263,14,32
11/21/2012,21200169,Final,Kings,Lakers,2012,113,0.543,0.818,0.467,23,41,97,0.446,0.692,0.462,16,33
11/21/2012,21200170,Final,Warriors,Nets,2012,102,0.533,0.789,0.467,24,43,93,0.458,0.733,0.261,26,35
11/20/2012,21200154,Final,76ers,Raptors,2012,106,0.471,0.895,0.375,25,41,98,0.451,0.69,0.25,28,48
11/20/2012,21200155,Final,Pelicans,Knicks,2012,80,0.42,0.667,0.444,16,36,102,0.446,0.737,0.389,19,49
11/20/2012,21200156,Final,Lakers,Nets,2012,95,0.479,0.514,0.286,23,43,90,0.415,0.714,0.304,24,46
11/19/2012,21200147,Final,Wizards,Pacers,2012,89,0.356,0.742,0.235,13,36,96,0.486,0.862,0.158,20,46
11/19/2012,21200148,Final,Hornets,Bucks,2012,102,0.439,0.9,0.273,22,44,98,0.473,0.727,0.125,26,39
11/19/2012,21200149,Final,Hawks,Magic,2012,81,0.382,0.615,0.2,18,48,72,0.378,0.571,0.2,17,55
11/19/2012,21200150,Final,Grizzlies,Nuggets,2012,92,0.462,0.824,0.353,23,33,97,0.444,0.714,0.333,21,47
11/19/2012,21200151,Final,Mavericks,Warriors,2012,101,0.43,0.708,0.476,24,43,105,0.407,0.733,0.375,19,62
11/19/2012,21200152,Final,Spurs,Clippers,2012,87,0.354,0.821,0.3,16,42,92,0.471,0.579,0.083,13,52
11/19/2012,21200153,Final,Jazz,Rockets,2012,102,0.402,0.826,0.429,30,55,91,0.349,0.774,0.333,18,49
11/18/2012,21200139,Final,Knicks,Pacers,2012,88,0.367,0.789,0.28,19,48,76,0.394,0.667,0.4,21,47
11/18/2012,21200140,Final,Raptors,Magic,2012,97,0.475,0.609,0.389,22,40,86,0.4,0.857,0.308,18,40
11/18/2012,21200141,Final,76ers,Cavaliers,2012,86,0.425,0.75,0.45,27,41,79,0.357,0.933,0.25,14,48
11/18/2012,21200142,Final,Kings,Nets,2012,90,0.463,0.526,0.333,13,42,99,0.48,0.88,0.294,22,33
11/18/2012,21200143,Final,Thunder,Warriors,2012,119,0.506,0.846,0.65,31,40,109,0.524,0.818,0.313,23,35
11/18/2012,21200144,Final,Pistons,Celtics,2012,103,0.542,0.808,0.364,23,39,83,0.451,0.789,0.235,12,30
11/18/2012,21200145,Final,Trail Blazers,Bulls,2012,102,0.494,0.75,0.409,15,34,94,0.493,0.889,0.25,25,35
11/18/2012,21200146,Final,Lakers,Rockets,2012,119,0.541,0.643,0.45,27,41,108,0.489,0.611,0.391,30,42
11/17/2012,21200131,Final,Celtics,Raptors,2012,107,0.566,0.789,0.4,37,37,89,0.429,0.677,0.364,22,35
11/17/2012,21200133,Final,Wizards,Jazz,2012,76,0.365,0.75,0.313,18,44,83,0.378,0.704,0.222,18,60
11/17/2012,21200134,Final,Hornets,Grizzlies,2012,87,0.376,0.679,0.308,17,46,94,0.388,0.882,0.143,17,44
11/17/2012,21200135,Final,Cavaliers,Mavericks,2012,95,0.375,0.75,0.32,21,38,103,0.514,0.85,0.435,26,42
11/17/2012,21200136,Final,Bucks,Pelicans,2012,117,0.462,0.75,0.52,28,41,113,0.532,0.955,0.476,32,36
11/17/2012,21200137,Final,Spurs,Nuggets,2012,126,0.534,0.8,0.593,33,40,100,0.5,0.692,0.364,19,39
11/17/2012,21200132,Final,Clippers,Bulls,2012,101,0.493,0.733,0.313,21,41,80,0.337,0.818,0.143,18,45
11/17/2012,21200138,Final,Suns,Heat,2012,88,0.43,0.714,0.278,16,38,97,0.535,0.684,0.421,20,36
11/16/2012,21200122,Final,76ers,Jazz,2012,99,0.46,0.9,0.556,20,43,93,0.444,0.778,0.318,23,40
11/16/2012,21200124,Final,Pacers,Mavericks,2012,103,0.47,0.613,0.375,23,46,83,0.37,0.84,0.154,16,44
11/16/2012,21200123,Final,Pistons,Magic,2012,106,0.537,0.8,0.25,21,30,110,0.494,0.882,0.412,27,44
11/16/2012,21200125,Final,Pelicans,Thunder,2012,95,0.423,0.786,0.583,23,40,110,0.541,0.8,0.483,31,36
11/16/2012,21200126,Final,Timberwolves,Warriors,2012,98,0.43,0.793,0.389,19,34,106,0.506,0.692,0.133,21,50
11/16/2012,21200127,Final,Grizzlies,Knicks,2012,105,0.487,0.813,0.333,15,35,95,0.514,0.762,0.263,18,34
11/16/2012,21200128,Final,Kings,Hawks,2012,96,0.459,0.714,0.4,25,37,112,0.553,0.741,0.533,24,42
11/16/2012,21200129,Final,Trail Blazers,Rockets,2012,119,0.512,0.724,0.4,21,37,117,0.466,0.839,0.36,24,47
11/16/2012,21200130,Final,Lakers,Suns,2012,114,0.472,0.786,0.381,25,48,102,0.489,0.467,0.357,27,38
11/15/2012,21200119,Final,Nets,Celtics,2012,102,0.424,0.786,0.364,19,47,97,0.467,0.8,0.538,17,44
11/15/2012,21200120,Final,Spurs,Knicks,2012,100,0.437,0.762,0.276,21,48,104,0.453,0.652,0.423,17,41
11/15/2012,21200121,Final,Nuggets,Heat,2012,93,0.42,0.684,0.3,19,48,98,0.468,0.813,0.481,24,29
11/14/2012,21200109,Final,76ers,Pistons,2012,76,0.298,0.656,0.313,15,38,94,0.479,0.677,0.429,27,57
11/14/2012,21200110,Final,Celtics,Jazz,2012,98,0.5,0.759,0.4,24,33,93,0.402,0.714,0.467,18,48
11/14/2012,21200111,Final,Bucks,Pacers,2012,99,0.418,0.8,0.188,24,46,85,0.375,0.645,0.25,19,53
11/14/2012,21200112,Final,Rockets,Pelicans,2012,100,0.45,0.818,0.345,19,40,96,0.405,0.952,0.333,17,38
11/14/2012,21200113,Final,Thunder,Grizzlies,2012,97,0.486,0.808,0.462,23,40,107,0.473,0.857,0.412,22,39
11/14/2012,21200114,Final,Timberwolves,Hornets,2012,87,0.383,0.541,0.263,20,53,89,0.452,0.643,0.25,15,43
11/14/2012,21200115,Final,Mavericks,Wizards,2012,107,0.5,0.788,0.273,20,40,101,0.481,0.909,0.481,24,34
11/14/2012,21200116,Final,Suns,Bulls,2012,106,0.4,0.941,0.286,19,51,112,0.5,0.72,0.5,26,46
11/14/2012,21200117,Final,Clippers,Heat,2012,107,0.486,0.844,0.476,22,38,100,0.455,0.724,0.429,22,36
11/14/2012,21200118,Final,Warriors,Hawks,2012,92,0.465,0.84,0.278,23,44,88,0.436,0.722,0.304,21,29
11/13/2012,21200103,Final,Hornets,Wizards,2012,92,0.397,0.844,0.231,17,50,76,0.298,0.656,0.161,18,50
11/13/2012,21200104,Final,Magic,Knicks,2012,89,0.493,0.588,0.357,28,42,99,0.488,0.727,0.375,15,31
11/13/2012,21200105,Final,Pacers,Raptors,2012,72,0.32,0.76,0.333,14,49,74,0.361,0.842,0.5,13,45
11/13/2012,21200106,Final,Nets,Cavaliers,2012,114,0.545,0.806,0.227,27,39,101,0.437,0.846,0.214,16,35
11/13/2012,21200107,Final,Kings,Trail Blazers,2012,86,0.468,0.684,0.091,19,33,103,0.486,0.864,0.519,20,44
11/13/2012,21200108,Final,Lakers,Spurs,2012,82,0.419,0.636,0.3,18,48,84,0.389,0.636,0.35,22,38
11/12/2012,21200095,Final,Raptors,Jazz,2012,133,0.472,0.767,0.333,31,52,140,0.495,0.791,0.538,30,46
11/12/2012,21200096,Final,76ers,Bucks,2012,96,0.435,0.75,0.417,22,31,105,0.513,0.889,0.35,25,48
11/12/2012,21200097,Final,Pistons,Thunder,2012,90,0.398,0.667,0.353,22,39,92,0.37,0.881,0.1,10,44
11/12/2012,21200098,Final,Bulls,Celtics,2012,95,0.459,0.774,0.333,24,40,101,0.506,1,0.188,28,34
11/12/2012,21200099,Final,Rockets,Heat,2012,110,0.45,0.788,0.353,25,40,113,0.506,0.65,0.476,26,44
11/12/2012,21200100,Final,Mavericks,Timberwolves,2012,82,0.363,0.8,0.25,16,35,90,0.462,0.813,0.267,20,49
11/12/2012,21200101,Final,Suns,Nuggets,2012,110,0.457,0.81,0.583,29,40,100,0.539,0.611,0.438,26,43
11/12/2012,21200102,Final,Trail Blazers,Hawks,2012,87,0.361,0.808,0.261,15,47,95,0.443,0.818,0.389,20,41
11/11/2012,21200090,Final,Nets,Magic,2012,82,0.372,0.68,0.292,20,55,74,0.357,0.722,0.077,22,42
11/11/2012,21200091,Final,Clippers,Hawks,2012,89,0.463,1,0.333,21,38,76,0.417,0.438,0.36,20,41
11/11/2012,21200092,Final,Grizzlies,Heat,2012,104,0.442,0.875,0.583,26,43,86,0.38,0.611,0.267,18,43
11/11/2012,21200093,Final,Thunder,Cavaliers,2012,106,0.548,0.864,0.467,20,41,91,0.41,0.696,0.304,19,36
11/11/2012,21200094,Final,Lakers,Kings,2012,103,0.444,0.767,0.32,23,50,90,0.4,0.786,0.304,20,39
